osan_id,paakohde_tyyppi_id,paatyyppi,alakohde_tyyppi_id,alatyyppi,materiaali_id,materiaali,rakenteellinen_kunnossapito,talvikunnossapito,tkp_kiireellisyys_lk,viher_hoitoluokkka_id,laatutaso_id,yllapidon_taso,yllapidon_taso_selite,puhtaanapito,puhtaanapito_vyohyke,aluetieto,alueen_nimi,alueen_kayttotarkoitus,viheralueen_id,viheralueen_nro,katualueen_id,katualueen_nro,kadunpitopaatos_pvm,osan_nro,osan_pituus,osan_leveys,osan_pinta_ala,paivitetty_pvm,datanomistaja,paivitetty_tietopalveluun,fid,x,y
307095,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,KLAUKKALANPUISTO,Asemakaavoitettu viheralue,80661,3691,,,,47,0,0,0,2010-01-15,Helsinki/YLRE,2022-01-21,109984,25498011.4731,6681554.2376
307196,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kiinteistö / Yksityinen,Ei talvikunnossapitoa,,161,,H1,"Hoitoluokittamaton, ei hoitoa",Ei toimenpiteitä,3,Viher,LYSTIKUKKULA,Asemakaavoitettu viheralue,80821,3699,,,,100,0,0,0,2013-10-24,Helsinki/YLRE,2022-01-21,110079,25498007.3768,6681866.8662
307230,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Pohj,3,Katu,Koulumestarintie,Tori,,,341,284,,100,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,110113,25497346.7502,6681760.9332
307236,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2257,Keräysastia - Lasi,YTV,Ei talvikunnossapitoa,,,76,H1,"Hoitoluokittamaton, ei toimenpiteitä",Ei toimenpiteitä,3,Katu,Yhdyskunnantie,Tori,,,357,299,,100,0,0,0,2015-05-20,Helsinki/YLRE,2022-01-21,110116,25497700.0784,6681784.406
307237,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2257,Keräysastia - Lasi,YTV,Ei talvikunnossapitoa,,,76,H1,"Hoitoluokittamaton, ei toimenpiteitä",Ei toimenpiteitä,3,Katu,Yhdyskunnantie,Tori,,,357,299,,101,0,0,0,2015-05-20,Helsinki/YLRE,2022-01-21,110117,25497700.2219,6681783.2831
307238,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,YTV,Ei talvikunnossapitoa,,,76,H1,"Hoitoluokittamaton, ei toimenpiteitä",Ei toimenpiteitä,3,Katu,Yhdyskunnantie,Tori,,,357,299,,102,0,0,0,2015-05-20,Helsinki/YLRE,2022-01-21,110118,25497699.8625,6681785.6014
307377,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,Kehä I / Muurimestarintie,Suojaviheralue,80481,3682,,,,104,0,0,0,2019-05-08,Helsinki/YLRE,2022-01-21,110245,25497733.2678,6681272.5495
307838,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1837,Oletusmateriaali,Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Vannekuja,Asuntokatu,,,1502,1284,2005-10-01,121,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,110377,25494632.5614,6682208.5741
307892,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Leilipuisto,Asemakaavoitettu viheralue,28601,1291,,,,103,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,110431,25494582.3884,6682059.7409
308003,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,121,,C2,Ulkoilu- ja virkistysmetsä,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,28521,1287,,,,144,0,0,0,2012-12-10,Helsinki/YLRE,2022-01-21,110539,25494861.6448,6681440.9809
308078,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,28521,1287,,,,219,0,0,0,2008-10-16,Helsinki/YLRE,2022-01-21,110613,25495006.546,6681654.2325
308233,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Kaarelantie,Kokoojakatu tai -tie,,,1519,1301,1982-12-01,248,0,0,0,2016-02-11,Helsinki/YLRE,2022-01-21,110752,25494417.6881,6681212.9053
308265,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Kaarelantie,Kokoojakatu tai -tie,,,1519,1301,1982-12-01,161,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,110784,25494291.4857,6681390.056
308346,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,NEVAPUISTO,Asemakaavoitettu viheralue,28881,1305,,,,103,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,110864,25494376.7148,6681979.4643
308347,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,NEVAPUISTO,Asemakaavoitettu viheralue,28881,1305,,,,104,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,110865,25494339.4525,6682024.1351
308447,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Valtio,Kaupunkiympäristö Länsi,,,76,H1,"Hoitoluokittamaton, ei toimenpiteitä",Ei toimenpiteitä,3,Katu,Kehä I / Muurimestarintie,Moottoriväylä,,,4770,3871,,110,0,0,0,2018-09-20,Helsinki/YLRE,2022-01-21,110961,25494614.147,6680386.5874
308493,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Kaarelankuja,Asuntokatu,,,1911,1617,1985-12-01,55,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,111007,25494538.3329,6680626.8409
308512,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,KIRJOKIVENPUISTO,Asemakaavoitettu viheralue,28641,1293,,,,103,0,0,0,2008-10-14,Helsinki/YLRE,2022-01-21,111024,25494535.6216,6680811.7686
308526,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,KIRJOKIVENPUISTO,Leikkipaikka,28661,1294,,,,112,0,0,0,2008-10-14,Helsinki/YLRE,2022-01-21,111036,25494507.2097,6680831.3238
308723,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Koira-aitaus,28441,1283,,,,100,0,0,0,2014-11-27,Helsinki/YLRE,2022-01-21,111220,25495207.1272,6680823.7965
308853,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,SISARUSTENPUISTO,Asemakaavoitettu viheralue,28861,1304,,,,100,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,111321,25494568.5948,6682363.4476
308910,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Valtio,Ei talvikunnossapitoa,,,76,H1,"Hoitoluokittamaton, ei toimenpiteitä",Ei toimenpiteitä,3,Katu,Hämeenlinnanväylä,Moottoriväylä,,,10331,2781,,102,0,0,0,2018-09-20,Helsinki/YLRE,2022-01-21,111374,25493943.3469,6681436.5548
308981,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Liikunta,Ei talvikunnossapitoa,,161,,H1,"Hoitoluokittamaton, ei hoitoa",Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,19801,877,,,,109,0,0,0,2012-11-28,Helsinki/YLRE,2022-01-21,111422,25494699.067,6682958.6198
309015,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78061,3582,,,,103,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,111437,25496349.4189,6683515.1889
309023,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,121,,C2,Ulkoilu- ja virkistysmetsä,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78061,3582,,,,111,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,111444,25496415.3038,6683457.6659
309083,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78081,3583,,,,163,0,0,0,2008-09-10,Helsinki/YLRE,2022-01-21,111503,25497347.6787,6684814.6346
309099,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78081,3583,,,,179,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,111519,25497481.2571,6684500.7264
309114,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78081,3583,,,,194,0,0,0,2008-09-10,Helsinki/YLRE,2022-01-21,111534,25497399.7539,6683914.4597
309139,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78081,3583,,,,219,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,111559,25497566.7333,6684237.8003
309147,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78081,3583,,,,227,0,0,0,2008-09-10,Helsinki/YLRE,2022-01-21,111567,25497758.9395,6683954.8531
309236,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,78081,3583,,,,316,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,111655,25496816.9156,6683716.8443
309326,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77901,3574,,,,155,0,0,0,2008-12-10,Helsinki/YLRE,2022-01-21,111732,25495884.4621,6684251.2578
309379,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77901,3574,,,,208,0,0,0,2008-12-10,Helsinki/YLRE,2022-01-21,111785,25496168.7214,6683131.1607
309403,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77901,3574,,,,232,0,0,0,2008-12-10,Helsinki/YLRE,2022-01-21,111809,25496120.4087,6683462.4994
309537,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77661,3562,,,,139,0,0,0,2008-12-31,Helsinki/YLRE,2022-01-21,111912,25494494.0368,6683872.7092
309677,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Liikunta,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,204401,9202,,,,10,0,0,0,2013-05-07,Helsinki/YLRE,2022-01-21,112044,25495207.1347,6682696.2274
309679,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77661,3562,,,,281,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112046,25494957.1609,6683591.1994
309710,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77661,3562,,,,312,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112075,25494953.7792,6683209.6107
309728,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,77661,3562,,,,330,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112091,25494511.9763,6683849.7785
309832,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,204401,9202,,,,35,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112189,25495230.4128,6682379.2415
309935,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,204401,9202,,,,64,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112286,25495156.5786,6682765.7431
310007,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,204401,9202,,,,71,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112350,25494808.1578,6682546.1387
310185,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,121,,C2,Ulkoilu- ja virkistysmetsä,Ei toimenpiteitä,5,Viher,Niskalan Arboretum,Asemakaavoitettu viheralue,78241,3591,,,,135,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,112467,25496564.1563,6684586.2253
310207,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Pohj,3,Katu,Pakilantie,Kokoojakatu alueellinen,,,67,21,1985-12-01,105,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,112478,25495468.9967,6682494.984
310209,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Pohj,3,Katu,Pakilantie,Kokoojakatu alueellinen,,,67,21,1985-12-01,107,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,112480,25495436.1309,6682463.5392
310239,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,121,,C2,Ulkoilu- ja virkistysmetsä,Ei toimenpiteitä,5,Viher,Ruutinkoski,Luonnonsuojelualue,78121,3585,,,,106,0,0,0,2012-04-10,Helsinki/YLRE,2022-01-21,112503,25497021.1584,6684962.7072
310240,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,81,,B2,Käyttöniitty,Ei toimenpiteitä,5,Viher,Ruutinkoski,Luonnonsuojelualue,78121,3585,,,,107,0,0,0,2012-04-10,Helsinki/YLRE,2022-01-21,112504,25496766.0055,6684896.5899
310250,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,121,,C2,Ulkoilu- ja virkistysmetsä,Ei toimenpiteitä,5,Viher,Keskuspuisto,Asemakaavoitettu viheralue,28521,1287,,,,256,0,0,0,2021-11-04,Helsinki/YLRE,2022-01-21,112510,25495123.0474,6681430.3381
310272,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Koira-aitaus,77741,3566,,,,100,0,0,0,2008-12-31,Helsinki/YLRE,2022-01-21,112530,25494586.4984,6683667.5823
310286,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,HALTIALAN KARTANO ,Kartano- ja huvila-alue,78141,3586,,,,109,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,112544,25497451.7726,6684759.7179
310315,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Koira-aitaus,77721,3565,,,,101,0,0,0,2008-12-31,Helsinki/YLRE,2022-01-21,112563,25494548.6091,6683656.9193
310663,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Pohj,3,Katu,Tattariharjuntie,Pääkatu,,,6185,4990,2002-07-01,142,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,112683,25502475.1136,6681415.1045
310675,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Pohj,3,Katu,Tattariharjuntie,Pääkatu,,,6185,4990,2002-07-01,154,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,112695,25503090.3523,6681673.6725
310678,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Pohj,3,Katu,Tattariharjuntie,Pääkatu,,,6185,4990,2002-07-01,157,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,112698,25502220.3192,6681300.2225
310975,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,VANHA RIIHIPELTO,Asemakaavoitettu viheralue,85241,3903,,,,104,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112887,25498701.0976,6682074.1615
310981,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,VANHA RIIHIPELTO,Asemakaavoitettu viheralue,85241,3903,,,,110,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112893,25498698.3006,6682571.3096
311016,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,VANHA RIIHIPELTO,Asemakaavoitettu viheralue,85241,3903,,,,145,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112928,25498170.1351,6682339.0972
311034,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,RISULANMÄKI,Suojaviheralue / koira-aitaus,84961,3889,,,,102,0,0,0,2014-11-27,Helsinki/YLRE,2022-01-21,112944,25497609.6476,6682659.6318
311048,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Pohj,3,Katu,Kartanomuseontie,Asuntokatu,,,518,417,2002-07-01,103,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,112958,25497894.6333,6682068.0354
311084,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Köyhänmiehenpelto,Asemakaavoitettu viheralue,85321,3907,,,,114,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,112993,25498600.0221,6683021.8751
311106,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,SILIUKSENMÄKI,Asemakaavoitettu viheralue,85041,3893,,,,114,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,113014,25497938.814,6682093.8552
312297,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Klaneettitie,Kokoojakatu tai -tie,,,2985,2441,1994-10-01,139,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,113135,25493064.1967,6680686.4684
312372,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Soittajantie,Pysäköintialue,,,3030,2472,2004-10-01,101,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,113201,25492975.9071,6680913.7479
312483,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Kanneltie,Kokoojakatu alueellinen,,,3041,2483,1986-12-31,124,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,113258,25493658.3115,6681585.5967
312689,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Vanhaistentie,Kokoojakatu alueellinen,,,3039,2481,1960-12-13,100,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,113268,25493648.4703,6681042.2721
312695,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Vanhaistentie,Kokoojakatu alueellinen,,,3039,2481,1960-12-13,102,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,113270,25493624.2178,6681038.1614
312714,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Länsi,3,Katu,Vanhaistentie,Kokoojakatu alueellinen,,,3039,2481,1960-12-13,114,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,113281,25493489.6744,6681392.7224
